PctProficient,ScaleScoreAvg,FallEnrollment,"Students Per Teacher, Regular","Students Per Teacher, Special","Students Per Specialist, Instructional",Students Per Assistant Superintendent,Students Per Administrative Assistant,"Students Per Supervisor, Pupil Support",Students Per Crafts & Trades,Students Per Technical,"Students Per Supervisor, General Support",Students Per Custodial,Students Per Managerial,Students Per Director,"Students Per Supervisor, Instructional",Students Per Secretarial,Students Per Superintendent,Students Per Cafeteria Worker,"Students Per Specialist, General Support",Students Per Home Visitor,Students Per Other Pupil Support,Students Per Psychologist,Students Per Speech and Hearing Therapist,Students Per Other Instructional Support,"Students Per Specialist, Pupil Support",Students Per Teaching & Clerical Aide,Students Per Nurse,Students Per Social Worker,Students Per Principal,Students Per Guidance Counselor,Students Per Assistant Principal,Students Per Librarian,Students Per Service Aide,Students Per Bus Driver & Laborer,Students Per Other General Support,Students Per Psychometrist
22.84,,716.0,20.457142857142856,143.2,,,,,,,,143.2,,,,358.0,,119.33333333333331,,,,716.0,,716.0,716.0,238.66666666666663,358.0,,716.0,,716.0,716.0,,,,
44.95,,571.0,21.14814814814815,190.33333333333331,,,,,,,,190.33333333333331,,,,571.0,,114.2,,,,,,571.0,571.0,571.0,,,571.0,,,571.0,285.5,,,
65.43,,377.0,18.85,125.66666666666669,,,,,,,,125.66666666666669,,,,377.0,,125.66666666666669,,,,377.0,,,377.0,53.85714285714285,377.0,,377.0,,,377.0,377.0,,,
50.92,,424.0,20.19047619047619,60.57142857142857,,,,,,,,141.33333333333334,,,,424.0,,106.0,,,,,,424.0,424.0,141.33333333333334,424.0,,424.0,,,424.0,424.0,,,
38.02,,560.0,25.454545454545453,43.07692307692308,,,,,,,,140.0,,,,280.0,,140.0,,,,560.0,560.0,560.0,560.0,46.66666666666666,280.0,,560.0,,,560.0,,,,
10.67,,392.0,23.058823529411764,39.2,,,,,,,,78.4,392.0,,,392.0,,49.0,,392.0,,392.0,,392.0,392.0,26.133333333333333,392.0,,392.0,,392.0,392.0,,,,
3.39,,431.0,30.785714285714285,47.888888888888886,431.0,,,,,,,53.875,215.5,,,143.66666666666666,,47.888888888888886,,,,,,215.5,143.66666666666666,143.66666666666666,431.0,,431.0,431.0,431.0,,,143.66666666666666,,
8.73,,243.0,17.357142857142858,30.375,,,,,,,,81.0,,,,243.0,,121.5,,,,243.0,,243.0,,60.75,,,243.0,,,243.0,243.0,243.0,,
19.09,,430.0,18.695652173913043,86.0,,,,,,,,107.5,,,,430.0,,107.5,,,,430.0,,,430.0,86.0,430.0,,430.0,,430.0,430.0,430.0,430.0,,
9.76,,337.0,18.72222222222222,112.33333333333331,337.0,,,,,,,168.5,,,,337.0,,116.20689655172414,,,,337.0,,337.0,,112.33333333333331,337.0,,337.0,,337.0,,337.0,,,
17.67,,1057.0,25.166666666666668,50.333333333333336,528.5,,,,,,,105.7,528.5,,,352.3333333333333,,66.0625,,1057.0,,1057.0,1057.0,528.5,352.3333333333333,176.16666666666666,1057.0,,,528.5,528.5,,,528.5,,
26.29,,772.0,26.620689655172413,45.41176470588236,772.0,,,,,,,110.28571428571428,772.0,,,386.0,,64.33333333333333,,772.0,,772.0,,772.0,257.3333333333333,154.4,772.0,,,772.0,386.0,,772.0,,,
26.32,,877.0,24.36111111111111,51.588235294117645,,,,,,,,109.625,877.0,,,292.3333333333333,,79.72727272727273,,877.0,,877.0,,438.5,292.3333333333333,87.7,877.0,,877.0,438.5,438.5,,877.0,,,
29.52,,382.0,15.28,,382.0,,,,,,,95.5,,,,382.0,,95.5,,,,,382.0,,,191.0,382.0,,382.0,382.0,,382.0,,,,
38.76,,609.0,16.026315789473685,304.5,304.5,,,,,,,121.8,,,,304.5,,101.5,,,,609.0,,609.0,,304.5,609.0,,609.0,609.0,609.0,609.0,,,,
35.57,,460.0,14.838709677419354,460.0,460.0,,,,,,,115.0,460.0,,,460.0,,92.0,,,,460.0,460.0,460.0,230.0,230.0,460.0,,460.0,460.0,,,,,,
41.86,,355.0,15.434782608695652,355.0,355.0,,,,,,,88.75,,,,355.0,,88.75,,,,,,,,177.5,355.0,,355.0,355.0,,,,,,
43.18,,1134.0,18.29032258064516,162.0,1134.0,,,,,,,141.75,1134.0,,,378.0,,87.23076923076923,,,1134.0,1134.0,1134.0,1134.0,,226.8,1134.0,,1134.0,567.0,567.0,1134.0,,,,
41.76,,878.0,21.414634146341463,39.90909090909091,878.0,,,,,,,109.75,878.0,,,292.6666666666667,,97.55555555555556,,,219.5,439.0,292.6666666666667,439.0,878.0,25.085714285714285,439.0,,878.0,439.0,439.0,,,,,
43.01,,581.0,16.13888888888889,581.0,581.0,,,,,,,145.25,581.0,,,581.0,,72.625,,,,,,290.5,581.0,193.66666666666663,581.0,,581.0,581.0,,,,,,
28.63,,531.0,16.59375,132.75,265.5,,,,,,,106.2,531.0,,,531.0,,75.85714285714286,,,,,531.0,531.0,,265.5,531.0,,531.0,531.0,531.0,,,,,
32.59,,1034.0,22.47826086956522,114.88888888888889,1034.0,,,,,,,114.88888888888889,1034.0,,,344.6666666666667,,114.88888888888889,,1034.0,,1034.0,,1034.0,1034.0,147.71428571428572,1034.0,,1034.0,344.6666666666667,517.0,,,,,
22.89,,662.0,21.35483870967742,50.92307692307692,331.0,,,,,,,73.55555555555556,662.0,,,331.0,,60.18181818181818,,,,662.0,662.0,662.0,662.0,50.92307692307692,662.0,,662.0,220.66666666666663,331.0,,,,,
15.98,,756.0,22.235294117647054,94.5,378.0,,,,108.0,,,68.72727272727273,756.0,,,378.0,,84.0,,,,756.0,,756.0,756.0,189.0,756.0,,756.0,252.0,378.0,,,756.0,,
31.68,,566.0,16.17142857142857,51.45454545454545,566.0,,,,,,,62.888888888888886,566.0,,,141.5,,47.16666666666666,,,,566.0,,,,70.75,566.0,,566.0,566.0,566.0,566.0,566.0,,,
55.19,,780.0,20.526315789473685,111.42857142857144,,,,,780.0,,,156.0,780.0,,,260.0,,130.0,,,,,,,780.0,60.0,780.0,,780.0,780.0,780.0,,,,,
39.67,,794.0,16.893617021276597,264.6666666666667,,,,,794.0,,,132.33333333333334,794.0,,,264.6666666666667,,132.33333333333334,,,,,,,,56.71428571428572,794.0,,794.0,794.0,397.0,,,,,
62.68,,590.0,17.87878787878788,147.5,,,,,590.0,,,118.0,590.0,,,295.0,,98.33333333333331,,,,,,,,45.38461538461539,590.0,,590.0,590.0,590.0,,,,,
43.04,,775.0,18.902439024390244,77.5,,,,,775.0,,,96.875,775.0,,,258.3333333333333,,96.875,,,,,,,775.0,33.69565217391305,775.0,,775.0,775.0,775.0,,,,,
74.43,,633.0,16.657894736842106,158.25,,,,,633.0,,,126.6,633.0,,,211.0,,158.25,,,,,,,,70.33333333333333,633.0,,633.0,633.0,633.0,633.0,,,,
67.45,,789.0,18.785714285714285,131.5,,,,,789.0,,,112.71428571428572,789.0,,,263.0,,131.5,,,,,,,789.0,71.72727272727273,789.0,,789.0,394.5,394.5,,,,,
57.14,,374.0,17.0,93.5,,,,,374.0,,,124.66666666666669,374.0,,,187.0,,124.66666666666669,,,,,,,,62.333333333333336,374.0,,374.0,374.0,374.0,374.0,,,,
40.09,,680.0,21.25,68.0,680.0,,,,680.0,,,85.0,680.0,,,226.66666666666663,,113.33333333333331,,,,,,,340.0,97.14285714285714,680.0,,680.0,340.0,680.0,,,,,
47.13,,717.0,21.727272727272727,71.7,239.0,,,,717.0,,,119.5,717.0,,,239.0,,102.42857142857144,,,,,,,717.0,65.18181818181819,717.0,,717.0,358.5,717.0,,,,,
34.16,,669.0,18.58333333333333,66.9,,,,,669.0,,,95.57142857142856,669.0,,,223.0,,95.57142857142856,,,,,,,669.0,74.33333333333333,669.0,,669.0,334.5,669.0,,,,669.0,
74.84,,457.0,18.28,228.5,,,,,457.0,,,114.25,457.0,,,228.5,,114.25,,,,,,,,91.4,457.0,,457.0,457.0,457.0,,,,,
43.02,,698.0,20.529411764705884,174.5,,,,,,,,,,,,,,,,,,,,,,58.16666666666666,,,698.0,698.0,698.0,,,,,
7.0,,224.0,14.933333333333334,56.0,224.0,,,,,224.0,,,,224.0,224.0,224.0,,112.0,,,,,,,,20.363636363636363,224.0,,,224.0,,,,224.0,,
43.2,,639.0,17.27027027027027,79.875,639.0,,,,,,,639.0,,319.5,,319.5,,159.75,,,,,,319.5,,91.28571428571428,639.0,,,639.0,,,319.5,,319.5,
17.79,,443.0,14.766666666666667,63.285714285714285,147.66666666666666,,,,,,443.0,221.5,221.5,443.0,,443.0,,,443.0,,,443.0,,,,88.6,443.0,,,443.0,147.66666666666666,,31.642857142857142,,147.66666666666666,
40.0,,417.0,19.857142857142858,139.0,,,,,139.0,,,,,208.5,417.0,139.0,417.0,417.0,,,,,,,,104.25,417.0,,417.0,,,,83.4,,417.0,
23.95,,758.0,18.047619047619047,252.66666666666663,,,,,,758.0,758.0,,758.0,758.0,758.0,758.0,,108.28571428571428,,,,,,,379.0,44.588235294117645,758.0,,758.0,758.0,758.0,758.0,758.0,,758.0,
81.3,,594.0,19.8,594.0,,,,,,,594.0,99.0,,,,297.0,,,,,,,,,,198.0,594.0,,594.0,594.0,594.0,594.0,198.0,,,
27.13,,792.0,18.857142857142858,264.0,,,,198.0,,,,264.0,,792.0,,396.0,,396.0,,,792.0,,,,264.0,198.0,792.0,,,,792.0,,,,264.0,
28.32,,644.0,17.88888888888889,214.66666666666663,644.0,,,,,,644.0,644.0,,644.0,,214.66666666666663,,,,,,,,,322.0,80.5,322.0,,644.0,,644.0,644.0,644.0,,,
54.31,,284.0,14.947368421052632,142.0,,,,,,,,284.0,284.0,,,142.0,284.0,94.66666666666669,,,,,,,,35.5,284.0,,,,284.0,,,,,
69.01,,1161.0,14.69620253164557,193.5,,,,,,1161.0,580.5,1161.0,,387.0,580.5,193.5,,89.3076923076923,1161.0,,,,,,,89.3076923076923,580.5,,,580.5,1161.0,,290.25,,,
55.06,,690.0,18.157894736842103,345.0,,,690.0,,,,,345.0,345.0,690.0,,138.0,,138.0,,,,,,690.0,,172.5,690.0,,690.0,690.0,,690.0,57.5,22.258064516129032,,
75.65,,1013.0,20.6734693877551,168.83333333333334,,,,,1013.0,506.5,,168.83333333333334,506.5,1013.0,,202.6,,144.71428571428572,,,,1013.0,1013.0,,,101.3,337.6666666666667,,253.25,506.5,,,168.83333333333334,,,
88.07,,2140.0,18.938053097345133,142.66666666666666,,,,,,,2140.0,112.63157894736842,,713.3333333333334,,214.0,,237.77777777777777,1070.0,,,2140.0,2140.0,,,93.04347826086956,535.0,,1070.0,356.6666666666667,1070.0,2140.0,2140.0,2140.0,,
4.92,,212.0,11.77777777777778,106.0,,,,212.0,,212.0,,212.0,106.0,212.0,,212.0,,,,,,,,,,23.55555555555556,212.0,,,106.0,,,70.66666666666667,,,
16.75,,212.0,30.285714285714285,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,212.0,,,,,
26.67,,234.0,18.0,,,,,,,,,,,117.0,,,,,,,,,,,,234.0,234.0,,,,,,,,,
72.21,2536.47,732.0,17.853658536585368,122.0,732.0,,,,,,,146.4,732.0,,,366.0,,73.2,,,,,,,,104.57142857142856,732.0,,732.0,732.0,732.0,732.0,,732.0,,
72.31,2523.89,392.0,15.076923076923077,78.4,392.0,,,,,,,98.0,,,,196.0,,,,,,,,,,65.33333333333333,196.0,,392.0,392.0,392.0,392.0,,,,
43.7,2475.29,515.0,20.6,51.5,,,,,,,,128.75,515.0,,,257.5,,85.83333333333333,,,,,,515.0,,46.81818181818182,515.0,,515.0,515.0,515.0,515.0,,,,
63.44,2507.2,448.0,16.0,112.0,,,,,,,,112.0,448.0,,,224.0,,64.0,,,,,,,,89.6,448.0,,448.0,448.0,448.0,,,,,
54.07,2488.1,620.0,17.714285714285715,310.0,,,,,,,,124.0,620.0,,,310.0,,77.5,,,,,,,,103.33333333333331,620.0,,620.0,620.0,620.0,620.0,,,,
45.13,2551.31,899.0,24.2972972972973,81.72727272727273,899.0,,,,,,,149.83333333333334,899.0,,,449.5,,149.83333333333334,,,,,,899.0,899.0,89.9,899.0,,899.0,449.5,899.0,899.0,,,,
44.13,2462.7,573.0,23.875,47.75,573.0,,,,,,,114.6,573.0,,,286.5,,63.66666666666666,,,,,,,,33.705882352941174,573.0,,573.0,286.5,573.0,573.0,,,,
32.79,2520.95,890.0,26.96969696969697,59.333333333333336,890.0,,,,,,,148.33333333333334,890.0,,,445.0,,111.25,,,,,,,445.0,98.88888888888889,890.0,,890.0,445.0,890.0,890.0,,,,
69.28,2613.79,170.0,14.166666666666666,56.66666666666666,170.0,,,,,,,42.5,170.0,,,85.0,,21.25,,,,,,170.0,,85.0,,,170.0,170.0,,,,,,
27.97,2416.65,398.0,16.583333333333332,66.33333333333333,,,,,,,,99.5,398.0,,,398.0,,99.5,,,,,,,,22.11111111111111,398.0,398.0,398.0,398.0,398.0,398.0,,398.0,,
37.9,2445.97,564.0,16.58823529411765,80.57142857142857,,,,,,,,94.0,,,,564.0,,80.57142857142857,,,,,564.0,,,80.57142857142857,564.0,,564.0,564.0,564.0,564.0,,,,
63.03,2480.91,366.0,15.25,183.0,,,,,,,,183.0,366.0,,,366.0,,73.2,,,,,,,,61.0,366.0,,366.0,366.0,,366.0,366.0,,,
67.59,2492.53,284.0,14.2,23.666666666666668,,,,,,,,56.8,284.0,,,284.0,,56.8,,,,,,,284.0,15.77777777777778,284.0,,284.0,284.0,,284.0,284.0,,,
35.92,2448.77,281.0,15.61111111111111,140.5,281.0,,,,,,,93.66666666666669,,,,281.0,,93.66666666666669,,,,,,,281.0,40.142857142857146,281.0,,281.0,281.0,,281.0,,,,
57.94,2475.41,310.0,19.375,44.285714285714285,155.0,,,,,,,103.33333333333331,155.0,,,310.0,,310.0,,,,,,,,44.285714285714285,310.0,,310.0,310.0,,310.0,,,,
30.08,2424.71,296.0,14.8,98.66666666666669,296.0,,,,,,,148.0,148.0,,,296.0,,42.285714285714285,,,,,,,,74.0,296.0,,296.0,296.0,,296.0,296.0,,,
30.29,2517.22,947.0,23.675,43.04545454545455,,,,,,,,105.22222222222224,947.0,,,236.75,,47.35,,,,947.0,,,473.5,78.91666666666667,473.5,,947.0,473.5,473.5,947.0,,,,
23.41,2470.54,980.0,20.851063829787236,57.64705882352941,,,,,,,,98.0,980.0,,,245.0,,81.66666666666667,,,,,,490.0,490.0,81.66666666666667,980.0,,980.0,490.0,490.0,980.0,980.0,,,
78.08,2480.97,298.0,21.285714285714285,42.57142857142857,,,,,,,,74.5,298.0,,,149.0,,149.0,,,298.0,,298.0,,,42.57142857142857,298.0,,298.0,298.0,,,99.33333333333331,,,
81.3,2488.64,517.0,16.15625,103.4,,,,,,,,86.16666666666667,517.0,,,258.5,,129.25,,,517.0,,517.0,,,51.7,517.0,,517.0,517.0,517.0,,258.5,,,
55.05,2443.27,448.0,18.666666666666668,64.0,,,,,,,,112.0,448.0,,,224.0,,149.33333333333334,,,,,448.0,,,49.77777777777778,448.0,,448.0,448.0,448.0,,149.33333333333334,,,
43.08,2545.92,911.0,22.21951219512195,65.07142857142857,,,,,,,,101.22222222222224,911.0,,,911.0,,113.875,,,,,,,,182.2,911.0,,911.0,455.5,455.5,,,,,
57.37,2515.66,644.0,22.20689655172414,58.54545454545455,,,,,,,,128.8,644.0,,,322.0,,107.33333333333331,,,,,644.0,,,64.4,644.0,,644.0,322.0,644.0,,644.0,,,
41.6,2542.69,631.0,17.054054054054053,70.11111111111111,315.5,,,,,,,210.33333333333331,,,,315.5,,126.2,,,,,,,631.0,126.2,631.0,,631.0,315.5,631.0,,,,,
37.33,2452.7,1088.0,21.76,77.71428571428571,,,,,,,,181.33333333333331,1088.0,,,362.6666666666667,,98.9090909090909,544.0,,1088.0,1088.0,,,,108.8,544.0,,1088.0,544.0,544.0,1088.0,,,,
58.04,2494.37,435.0,18.91304347826087,48.333333333333336,,,,,435.0,,,62.142857142857146,435.0,,,217.5,,62.142857142857146,,,,,435.0,,,33.46153846153846,435.0,435.0,435.0,,435.0,,108.75,,,
67.0,2522.33,560.0,17.5,93.33333333333331,,,,,,,,93.33333333333331,560.0,,,280.0,,80.0,,,,560.0,,,,50.90909090909091,560.0,560.0,560.0,,560.0,,93.33333333333331,,,
65.81,2506.91,647.0,20.21875,53.91666666666666,,,,,647.0,,,92.42857142857144,647.0,,,323.5,,92.42857142857144,,,,647.0,647.0,,,58.81818181818182,647.0,647.0,647.0,,647.0,,161.75,,,
43.51,2549.57,620.0,19.375,62.0,,,,,,,,103.33333333333331,620.0,,,310.0,,77.5,,,,,,,,62.0,620.0,,620.0,620.0,620.0,,,,,
55.91,2500.05,421.0,13.580645161290322,84.2,,,,,,,,60.142857142857146,421.0,,,210.5,,60.142857142857146,,,,,421.0,,,46.77777777777778,421.0,421.0,421.0,,421.0,,140.33333333333334,,,
69.7,2529.52,470.0,16.20689655172414,67.14285714285714,,,,,,,,67.14285714285714,470.0,,,235.0,,58.75,,,,,470.0,,,47.0,470.0,470.0,470.0,,470.0,,94.0,,,
67.05,2602.13,683.0,20.696969696969692,68.3,,,,,683.0,,,113.83333333333331,683.0,,,341.5,,97.57142857142856,,,,683.0,,,,97.57142857142856,683.0,,683.0,683.0,683.0,,,,,
52.89,2489.26,530.0,18.928571428571427,106.0,,,,,,,,106.0,530.0,,,265.0,,66.25,,,,530.0,,,530.0,75.71428571428571,530.0,,530.0,530.0,530.0,530.0,,,,
58.64,2491.98,656.0,23.428571428571427,46.85714285714285,,,,,,,,131.2,656.0,,,328.0,,82.0,,,,,656.0,,656.0,59.63636363636363,656.0,,656.0,656.0,656.0,,,,,
49.01,2480.1,547.0,20.25925925925926,78.14285714285714,,,,,,,,109.4,547.0,,,273.5,,78.14285714285714,,,,,547.0,,,68.375,547.0,,547.0,547.0,547.0,547.0,,,,
39.42,2534.02,966.0,21.466666666666665,64.4,,,,,,,,96.6,966.0,,,241.5,,107.33333333333331,,,,,,,,87.81818181818181,483.0,,966.0,483.0,483.0,,,,,
63.76,2508.08,428.0,17.12,53.5,,,,,,,,85.6,428.0,,,214.0,,85.6,,,,,,428.0,,38.90909090909091,214.0,,428.0,428.0,428.0,428.0,,,,
69.05,2513.62,476.0,17.62962962962963,47.6,,,,,,,,95.2,476.0,,,238.0,,79.33333333333333,,,,,,476.0,,36.61538461538461,476.0,,476.0,476.0,476.0,476.0,,,,
27.16,2504.24,824.0,19.162790697674417,48.47058823529412,,,,,,824.0,,103.0,824.0,,,274.6666666666667,,117.71428571428572,,,,,,824.0,,63.38461538461539,824.0,,824.0,412.0,412.0,824.0,,412.0,,
57.14,2470.52,522.0,47.45454545454545,26.1,,,,,,,,104.4,,,,261.0,,74.57142857142857,,,,,,,,130.5,522.0,,522.0,522.0,522.0,,,,,
59.19,2478.75,531.0,75.85714285714286,21.24,,,,,,,,106.2,531.0,,,265.5,,66.375,,,,,,531.0,,59.0,531.0,,531.0,531.0,531.0,531.0,,,,
50.4,2459.82,570.0,71.25,21.11111111111111,,,,,,,,114.0,570.0,,,285.0,,63.333333333333336,,,,,,570.0,,71.25,570.0,,570.0,570.0,570.0,570.0,,,,
61.68,2470.79,566.0,56.6,18.866666666666667,,,,,,,,113.2,566.0,,,283.0,,94.33333333333331,,,,,,283.0,566.0,22.64,566.0,,566.0,566.0,283.0,,,,,
45.21,2555.85,968.0,21.511111111111116,74.46153846153847,,,,,968.0,,,138.28571428571428,968.0,,,242.0,,161.33333333333334,,,,,,484.0,,88.0,484.0,,968.0,322.6666666666667,484.0,968.0,,,,
40.99,2518.39,467.0,77.83333333333333,21.227272727272727,,,,,,,,77.83333333333333,467.0,,,233.5,,93.4,,,,,,467.0,,58.375,467.0,,467.0,233.5,467.0,,,,,
60.56,2553.4,515.0,73.57142857142857,23.40909090909091,,,,,,,,85.83333333333333,515.0,,,257.5,,64.375,,,,,,,,103.0,515.0,,515.0,515.0,515.0,,,,,
46.88,2469.76,559.0,20.703703703703702,69.875,,,,,,,,111.8,559.0,,,279.5,,93.16666666666669,,,559.0,559.0,559.0,,,37.266666666666666,559.0,,559.0,559.0,559.0,559.0,,,,
62.48,2503.89,856.0,20.38095238095238,77.81818181818181,,,,,,,,171.2,856.0,,,428.0,,171.2,,,,856.0,428.0,428.0,,61.142857142857146,856.0,,856.0,428.0,428.0,856.0,856.0,,,
55.02,2494.68,558.0,21.46153846153846,79.71428571428571,,,,,,,,139.5,,,,279.0,,111.6,,,558.0,,,558.0,,69.75,558.0,,558.0,558.0,558.0,558.0,,,,
43.34,2541.26,894.0,21.285714285714285,55.875,,,,,,,,149.0,894.0,,,447.0,,111.75,,,,,,894.0,,111.75,894.0,,894.0,298.0,447.0,894.0,,,,
32.83,2530.05,895.0,20.813953488372093,52.64705882352941,,,,,,,,111.875,895.0,,,447.5,,127.85714285714286,,,,895.0,,895.0,,149.16666666666666,895.0,,895.0,447.5,447.5,895.0,,,,
78.11,2538.89,629.0,20.29032258064516,78.625,,,,,,,,125.8,629.0,,,314.5,,78.625,,,,,,,,69.88888888888889,629.0,,629.0,629.0,629.0,629.0,629.0,,,
48.9,2483.41,469.0,16.75,58.625,,,,,,,,93.8,469.0,,,234.5,,67.0,,,,469.0,469.0,469.0,,42.63636363636363,469.0,,469.0,469.0,469.0,469.0,469.0,,,
61.06,2594.41,975.0,22.67441860465116,57.35294117647059,,,,,,,,162.5,975.0,,,487.5,,121.875,,,,975.0,975.0,975.0,,69.64285714285714,487.5,,975.0,325.0,487.5,975.0,,975.0,,
59.17,2493.79,542.0,19.357142857142858,67.75,,,,,,,,90.33333333333331,542.0,,,271.0,,67.75,,,,542.0,542.0,542.0,,45.16666666666666,542.0,,542.0,542.0,542.0,542.0,542.0,,,
58.2,2489.73,528.0,17.6,66.0,528.0,,,,,,,132.0,,,,264.0,,176.0,,,,264.0,,,,75.42857142857143,528.0,,528.0,528.0,528.0,528.0,,,,
37.16,2461.57,517.0,18.464285714285715,73.85714285714286,517.0,,,,,517.0,,172.33333333333334,,,,258.5,,86.16666666666667,,,,517.0,517.0,,,172.33333333333334,517.0,,517.0,517.0,517.0,517.0,,,,
53.41,2494.66,349.0,15.863636363636363,69.8,349.0,,,,,349.0,,116.33333333333331,,,,174.5,,116.33333333333331,,,,,,,,116.33333333333331,349.0,,349.0,349.0,349.0,,,,,
56.7,2498.01,499.0,16.633333333333333,124.75,499.0,,,,,499.0,,166.33333333333334,,,,249.5,,99.8,,,,499.0,499.0,,,,499.0,,499.0,499.0,499.0,499.0,,,,
57.6,2490.87,497.0,17.137931034482758,82.83333333333333,,,,,,,,124.25,,,,248.5,,124.25,,,,497.0,,,,248.5,497.0,,497.0,497.0,497.0,497.0,,,,
33.49,2454.52,428.0,17.12,142.66666666666666,,,,,,428.0,,142.66666666666666,,,,214.0,,85.6,,,,,,428.0,,214.0,428.0,,428.0,428.0,428.0,428.0,,,,
63.51,2526.99,853.0,20.804878048780488,47.388888888888886,853.0,,,,,853.0,,142.16666666666666,853.0,,,426.5,,94.77777777777776,,,,426.5,426.5,,,60.92857142857143,853.0,853.0,853.0,426.5,426.5,853.0,,,,
21.59,2423.95,361.0,16.40909090909091,51.57142857142857,361.0,,,,,361.0,,90.25,,,,180.5,,60.16666666666666,,,,361.0,180.5,,,40.11111111111112,361.0,,361.0,361.0,361.0,361.0,,,,
40.98,2534.04,886.0,16.71698113207547,52.11764705882353,886.0,,,,,886.0,,98.44444444444444,886.0,,,295.3333333333333,,98.44444444444444,,,,886.0,886.0,,,80.54545454545455,886.0,,886.0,295.3333333333333,443.0,886.0,,886.0,,
37.5,2442.72,730.0,22.12121212121212,34.76190476190476,,,,,,730.0,,104.28571428571428,,,,365.0,,81.11111111111111,,,,365.0,730.0,,365.0,81.11111111111111,730.0,,730.0,365.0,365.0,365.0,,,,
36.6,2524.43,873.0,19.84090909090909,67.15384615384616,873.0,,,,,873.0,,145.5,873.0,,,291.0,,97.0,,,,873.0,,,,145.5,873.0,,873.0,291.0,436.5,873.0,,873.0,,
32.29,2517.28,789.0,18.348837209302324,49.3125,789.0,,,,,,,157.8,789.0,,,263.0,,78.9,,,,789.0,789.0,789.0,394.5,263.0,789.0,,789.0,263.0,394.5,789.0,,789.0,,
44.66,2469.3,508.0,16.387096774193548,169.33333333333334,,,,,,,,84.66666666666667,,,,254.0,,127.0,,,,508.0,,508.0,,72.57142857142857,508.0,,508.0,508.0,508.0,508.0,,,,
51.77,2481.34,523.0,17.433333333333334,130.75,,,,,,,,130.75,,,,261.5,,130.75,,,,523.0,,523.0,,65.375,523.0,,523.0,523.0,523.0,261.5,,,,
15.86,2416.35,297.0,14.142857142857142,99.0,297.0,,,,,,,74.25,,,,297.0,,74.25,297.0,,,297.0,297.0,297.0,,49.5,297.0,,297.0,297.0,297.0,297.0,148.5,,,
19.15,2433.39,427.0,13.34375,142.33333333333334,,,,,,,,106.75,,,,213.5,,85.4,,,,213.5,427.0,427.0,,53.375,427.0,,427.0,427.0,427.0,,427.0,,,
70.32,2522.33,591.0,17.38235294117647,147.75,,,,,,,,147.75,591.0,,,295.5,,147.75,,,,591.0,591.0,591.0,,147.75,591.0,,591.0,591.0,591.0,591.0,,,,
24.56,2433.27,525.0,15.441176470588236,52.5,,,,,,,,75.0,262.5,,,262.5,,87.5,525.0,,,525.0,,525.0,525.0,40.38461538461539,525.0,,525.0,525.0,525.0,525.0,,,,
17.47,2409.83,549.0,17.15625,61.0,,,,,,,,109.8,,,,274.5,,78.42857142857143,,,,274.5,274.5,274.5,549.0,54.9,549.0,,549.0,549.0,274.5,549.0,549.0,,,
44.55,2468.44,419.0,14.964285714285714,83.8,,,,,,,,104.75,209.5,,,209.5,,59.85714285714285,,,,419.0,419.0,419.0,,69.83333333333333,419.0,,419.0,419.0,419.0,419.0,,,,
31.42,2447.34,408.0,15.692307692307692,136.0,,,,,,,,102.0,,,,204.0,,81.6,,,,408.0,408.0,408.0,,51.0,408.0,,408.0,408.0,408.0,,,,,
61.86,2542.61,997.0,19.54901960784314,124.625,,,,,,,,142.42857142857142,997.0,,,332.3333333333333,,166.16666666666666,,,,498.5,997.0,498.5,,83.08333333333333,997.0,,997.0,997.0,498.5,997.0,,332.3333333333333,,
22.22,2427.32,376.0,15.666666666666666,28.923076923076923,,,,,,,,75.2,,,,188.0,,75.2,,,,376.0,376.0,376.0,,20.88888888888889,376.0,,376.0,376.0,376.0,376.0,,,,
7.27,2383.12,378.0,14.538461538461538,31.5,378.0,,,,,,,54.0,378.0,,,126.0,,31.5,189.0,,,378.0,,126.0,,29.07692307692308,378.0,,378.0,378.0,189.0,,378.0,,,
80.73,2550.78,650.0,18.571428571428573,325.0,,,,,650.0,,,130.0,,,,325.0,,216.66666666666663,,,,650.0,,650.0,,92.85714285714286,650.0,,650.0,650.0,650.0,650.0,650.0,,,
62.76,2501.74,656.0,17.263157894736842,164.0,,,,,,,,131.2,,,,328.0,,218.66666666666663,,,,656.0,656.0,656.0,,131.2,656.0,,656.0,656.0,656.0,656.0,,,,
15.81,2461.42,489.0,17.464285714285715,81.5,489.0,,,,,,,81.5,489.0,,,244.5,,97.8,489.0,,,244.5,,489.0,489.0,97.8,489.0,,489.0,489.0,244.5,489.0,489.0,,,
47.57,2557.0,779.0,18.11627906976744,155.8,,,,,,,,111.28571428571428,779.0,,,389.5,,111.28571428571428,,,,779.0,,779.0,779.0,97.375,779.0,,779.0,389.5,389.5,779.0,,,,
16.08,2466.97,613.0,18.029411764705884,61.3,,,,,,,,122.6,,,,306.5,,68.11111111111111,,,,306.5,613.0,306.5,613.0,55.72727272727273,613.0,,613.0,306.5,306.5,613.0,,,,
10.34,2441.39,734.0,20.38888888888889,73.4,734.0,,,,,,,122.33333333333331,,,,367.0,,104.85714285714286,,,,734.0,734.0,367.0,734.0,66.72727272727273,734.0,,734.0,367.0,367.0,734.0,,,,
